,x,y,ref_stress_x,ref_stress_y,ref_stress_xy,spr_stress_x,spr_stress_y,spr_stress_xy,ann_stress_x,ann_stress_y,ann_stress_xy,err_spr_abs_x,err_spr_abs_y,err_spr_abs_xy,err_ann_abs_x,err_ann_abs_y,err_ann_abs_xy,err_dc_abs_x,err_dc_abs_y,err_dc_abs_xy,err_spr_perc_x,err_spr_perc_y,err_spr_perc_xy,err_ann_perc_x,err_ann_perc_y,err_ann_perc_xy,err_dc_perc_x,err_dc_perc_y,err_dc_perc_xy
0,2.0,0.0,-0.00017262562329,0.14466561685922,-9.52996493258098,-0.9777620764538982,-0.6942061300317256,-0.2162556624186427,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,0.9775894508306082,0.8388717468909456,9.313709270162336,0.007899599753673615,0.1527378422361836,9.521892707204016,10.589048838249928,4.0372750167729965,10.428037707433253,5663.0610925489345,5.798694707860582,0.9773078218074749,45.76145535708099,1.0557991978482284,0.999152963790101,61341.11863834377,27.90763350977747,1.0942367344691846
1,5.6,0.0,7.83968487067667,2.1786398034031,2.84097728357207,-0.07283946589378866,-0.03718656337540927,0.06977214417972905,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,7.912524336570459,2.215826366778509,2.771205139392341,7.847757096053634,2.1867120287800637,2.8490495089490335,9.127115348753145,1.8399871400929098,3.660669866835418,1.0092911216579936,1.0170687065008739,0.9754407947634126,1.001029661971128,1.0037051674922832,1.0028413551293216,1.164219672003902,0.8445577544387077,1.2885248636105662
2,9.2,0.0,-7.08535584e-05,-91.35409420909552,-251.4624224875103,-0.687457944209412,-1.0505631371083186,-0.7625366636154152,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,0.687387090651012,90.30353107198721,250.6998858238949,0.008001371818563615,91.34602198371856,251.45435026213335,12.321796362934238,93.31128011279043,249.09572919503458,9701.518260669489,0.9885000979298888,0.9969675919921861,112.92829886386646,0.9999116380557779,0.9999678988800906,173905.1169931677,1.0214241728369087,0.9905882824596057
3,12.8,0.0,13.15751989692448,5.93335734243764,1.33330907903092,-0.30310135618318657,-0.06918011650567554,0.015766377469733736,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,13.460621253107666,6.002537458943316,1.3175427015611865,13.165592122301444,5.941429567814604,1.3413813044078837,12.577819620354745,6.474237837073513,0.26124410813600885,1.0230363593258966,1.0116595230175793,0.9881750017923878,1.0006135066061235,1.0013604819179232,1.006054279164461,0.9559415238501567,1.0911592650534108,0.19593664533199392
4,16.4,0.0,0.00092852778657,-3946.7546059036135,-10292.325573610808,-0.4824814962615431,-1.2140002725444436,-0.7276924853137566,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,0.48341002404811306,3945.540605631069,10291.597881125494,0.009000753163533616,3946.7465336782366,10292.31750138543,9.182487824709835,3942.7771640639094,10293.383031942301,520.6198791679022,0.9996924054333836,0.9999292975644708,9.693574380560625,0.9999979547181969,0.9999992157044276,9889.297829879843,0.9989922246917113,1.0001027424097626
5,20.0,0.0,24.12063550541969,5.35919787300766,1.33483971445997,-0.2347860076645977,-0.05307763792513735,0.02026141321954417,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,24.355421513084288,5.412275510932798,1.3145783012404257,24.128707730796652,5.3672700983846235,1.3429119398369336,25.523462689804735,4.789637650791861,2.98284271081695,1.0097338234563449,1.009904026532118,0.9848210890041271,1.0003346605596337,1.0015062376064934,1.0060473368371643,1.0581587986796552,0.893722860078657,2.234607405297126
6,1.9753766811902755,0.31286893008046174,0.0095363675242,-117256.40266705518,-195794.93171355524,-0.3210922509637015,-1.373665635320735,-0.7408305770536379,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,0.3306286184879015,117255.02900141987,195794.19088297818,0.017608592901163615,117256.3945948298,195794.92364132986,16.454541171996823,117259.4441372487,195792.03160182253,34.67028904337847,0.9999882849413416,0.9999962162933913,1.8464675209380408,0.9999999311574874,0.9999999587720412,1725.451659684979,1.0000259386278647,0.9999851880142794
7,5.58030134495222,0.6502951440643694,-3329.950346558227,6.66203587083083,1.32583986683846,-0.07568068287511533,0.11331807506991927,0.030011908125932515,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,3329.874665875352,6.54871779576091,1.2958279587125274,3329.94227433285,6.670108096207794,1.3339120922154235,3330.995561257236,7.144921258334641,0.5636823561318383,0.9999772727293207,0.9829904735929037,0.9773638514902274,0.9999975758721492,1.0012116754597955,1.0060883863721886,1.000313882968282,1.072483156330347,0.42515115907320744
8,9.185226008714164,0.9877213580482771,0.12801818293986,-5205777.27836477,19099489.47261472,-0.3459805186459785,-1.4457046468583676,-0.9665856094785816,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,0.4739987015858385,5205775.832660124,19099490.43920033,0.13609040831682362,5205777.270292545,19099489.480686948,10.801008431582082,5205771.866785173,19099487.70296614,3.702588887771608,0.9999997222884175,1.0000000506079292,1.0630553034857224,0.9999999984493717,1.000000000422641,84.3708931305184,0.9999989604665533,0.9999999073457653
9,12.79015067247611,1.3251475720321846,807866.6668683109,11.95963006547849,1.29045480387322,0.3603725933735347,0.783767048884661,0.10980860984199185,-0.008072225376963615,-0.15812940895557404,0.02293569967150688,807866.3064957175,11.17586301659383,1.180646194031228,807866.6749405363,11.967702290855454,1.2985270292501836,807867.953371577,10.196060732321635,5.604638210565054,0.9999995539207047,0.934465611010243,0.914907047102767,1.0000000099920268,1.0006749561092416,1.0062553336643294,1.0000015924697958,0.8525398090491608,4.343149557615718
